Temporada,Time_casa,Time_visitante,Placar_mand,Placar_visit,Result_mand,Ranking_mand,Ranking_visit,Valor_mand,Valor_visit,Taxa_gols_mand,Taxa_gols_visit,Vitorias_mand,Derrotas_mand,Empates_mand,Vitorias_visit,Derrotas_visit,Empates_visit,Saldo_gols_mand,Saldo_gols_visit,Aproveitamento_mand,Aproveitamento_visit
2019,São Paulo FC,Santos FC,3,2,2,10508.0,14682.0,72.2,79.88,1.3571428571428572,1.7857142857142858,7.0,1.0,6.0,10.0,2.0,2.0,10.0,13.0,0.6428571428571429,0.7619047619047619
2019,Flamengo RJ,Grêmio Porto Alegre,3,1,2,13850.0,14936.0,104.75,71.35,2.0,1.2142857142857142,8.0,3.0,3.0,4.0,5.0,5.0,11.0,-2.0,0.6428571428571429,0.40476190476190477
2019,Atlético Mineiro,Fluminense RJ,2,1,2,13352.0,10034.0,50.4,35.45,1.5714285714285714,1.3571428571428572,8.0,3.0,3.0,3.0,8.0,3.0,7.0,-5.0,0.6428571428571429,0.2857142857142857
2019,Internacional,Corinthians SP,0,0,1,10902.0,14208.0,57.7,65.7,1.1428571428571428,1.0714285714285714,6.0,5.0,3.0,6.0,2.0,6.0,4.0,7.0,0.5,0.5714285714285714
2019,Palmeiras,Bahia - BA,2,2,1,16914.0,8862.0,134.55,38.55,1.6428571428571428,1.1428571428571428,8.0,1.0,5.0,5.0,4.0,5.0,14.0,2.0,0.6904761904761905,0.47619047619047616
2019,Botafogo - RJ,Athletico Paranaense,2,1,2,10619.0,11380.0,30.95,35.3,1.0,1.5,7.0,6.0,1.0,6.0,7.0,1.0,1.0,6.0,0.5238095238095238,0.4523809523809524
2019,Avaí - SC,Cruzeiro,2,2,1,6394.0,15822.0,12.25,55.58,0.5,0.7857142857142857,0.0,8.0,6.0,2.0,7.0,5.0,-13.0,-11.0,0.14285714285714285,0.2619047619047619
2019,Goiás,Vasco da Gama,0,1,0,6168.0,9360.0,21.8,38.05,0.9285714285714286,0.9285714285714286,5.0,7.0,2.0,4.0,5.0,5.0,-10.0,-5.0,0.40476190476190477,0.40476190476190477
2019,CSA - AL,Fortaleza,0,2,0,2850.0,4222.0,25.58,22.65,0.21428571428571427,1.1428571428571428,1.0,8.0,5.0,5.0,7.0,2.0,-19.0,-4.0,0.19047619047619047,0.40476190476190477
2019,Fortaleza,Internacional,0,1,0,4222.0,10902.0,22.65,57.7,1.0666666666666667,1.1333333333333333,5.0,8.0,2.0,7.0,5.0,3.0,-5.0,5.0,0.37777777777777777,0.5333333333333333
2019,Corinthians SP,Botafogo - RJ,2,0,2,14208.0,10619.0,65.7,30.95,1.1333333333333333,0.9333333333333333,7.0,2.0,6.0,7.0,7.0,1.0,9.0,-1.0,0.6,0.4888888888888889
2019,Vasco da Gama,Flamengo RJ,1,4,0,9360.0,13850.0,38.05,104.75,0.9333333333333333,2.1333333333333333,4.0,6.0,5.0,9.0,3.0,3.0,-8.0,14.0,0.37777777777777777,0.6666666666666666
2019,Athletico Paranaense,Atlético Mineiro,1,0,2,11380.0,13352.0,35.3,50.4,1.4666666666666666,1.4666666666666666,7.0,7.0,1.0,8.0,4.0,3.0,7.0,6.0,0.4888888888888889,0.6
2019,Grêmio Porto Alegre,Palmeiras,1,1,1,14936.0,16914.0,71.35,134.55,1.2,1.6,4.0,5.0,6.0,8.0,1.0,6.0,-2.0,14.0,0.4,0.6666666666666666
2019,Cruzeiro,Santos FC,2,0,2,15822.0,14682.0,55.58,79.88,0.8666666666666667,1.6666666666666667,3.0,7.0,5.0,10.0,3.0,2.0,-9.0,11.0,0.3111111111111111,0.7111111111111111
2019,São Paulo FC,Ceará - CE,1,0,2,10508.0,6274.0,72.2,19.68,1.3333333333333333,1.2666666666666666,8.0,1.0,6.0,6.0,7.0,2.0,11.0,5.0,0.6666666666666666,0.4444444444444444
2019,Fluminense RJ,CSA - AL,0,1,0,10034.0,2850.0,35.45,25.58,1.2666666666666666,0.26666666666666666,3.0,9.0,3.0,2.0,8.0,5.0,-6.0,-18.0,0.26666666666666666,0.24444444444444444
2019,Bahia - BA,Goiás,1,1,1,8862.0,6168.0,38.55,21.8,1.1333333333333333,0.9333333333333333,5.0,4.0,6.0,5.0,7.0,3.0,2.0,-10.0,0.4666666666666667,0.4
2019,Chapecoense,Avaí - SC,1,0,2,10706.0,6394.0,28.75,12.25,1.0666666666666667,0.4666666666666667,3.0,8.0,4.0,0.0,9.0,6.0,-11.0,-14.0,0.28888888888888886,0.13333333333333333
2019,Atlético Mineiro,Bahia - BA,0,1,0,13352.0,8862.0,50.4,38.55,1.375,1.125,8.0,5.0,3.0,6.0,4.0,6.0,5.0,3.0,0.5625,0.5
2019,Grêmio Porto Alegre,Athletico Paranaense,2,1,2,14936.0,11380.0,71.35,35.3,1.25,1.4375,5.0,5.0,6.0,7.0,8.0,1.0,-1.0,6.0,0.4375,0.4583333333333333
2019,Santos FC,Fortaleza,3,3,1,14682.0,4222.0,79.88,22.65,1.75,1.1875,10.0,3.0,3.0,5.0,8.0,3.0,11.0,-5.0,0.6875,0.375
2019,Vasco da Gama,São Paulo FC,2,0,2,9360.0,10508.0,38.05,72.2,1.0,1.25,5.0,6.0,5.0,8.0,2.0,6.0,-6.0,9.0,0.4166666666666667,0.625
2019,Goiás,Internacional,2,1,2,6168.0,10902.0,21.8,57.7,1.0,1.125,6.0,7.0,3.0,7.0,6.0,3.0,-9.0,4.0,0.4375,0.5
2019,Ceará - CE,Flamengo RJ,0,3,0,6274.0,13850.0,19.68,104.75,1.1875,2.1875,6.0,8.0,2.0,10.0,3.0,3.0,2.0,17.0,0.4166666666666667,0.6875
2019,Avaí - SC,Corinthians SP,1,1,1,6394.0,14208.0,12.25,65.7,0.5,1.125,0.0,9.0,7.0,7.0,2.0,7.0,-14.0,9.0,0.14583333333333334,0.5833333333333334
2019,CSA - AL,Cruzeiro,1,1,1,2850.0,15822.0,25.58,55.58,0.3125,0.875,2.0,8.0,6.0,3.0,7.0,6.0,-18.0,-9.0,0.25,0.3125
2019,Botafogo - RJ,Chapecoense,0,0,1,10619.0,10706.0,30.95,28.75,0.875,1.0,7.0,7.0,2.0,3.0,8.0,5.0,-1.0,-11.0,0.4791666666666667,0.2916666666666667
2019,Palmeiras,Fluminense RJ,3,0,2,16914.0,10034.0,134.55,35.45,1.6875,1.1875,9.0,1.0,6.0,3.0,10.0,3.0,17.0,-9.0,0.6875,0.25
2019,São Paulo FC,Grêmio Porto Alegre,0,0,1,10508.0,14936.0,72.2,71.35,1.1764705882352942,1.1764705882352942,8.0,2.0,7.0,5.0,5.0,7.0,9.0,-1.0,0.6078431372549019,0.43137254901960786
2019,Bahia - BA,CSA - AL,1,0,2,8862.0,2850.0,38.55,25.58,1.1176470588235294,0.29411764705882354,7.0,4.0,6.0,2.0,9.0,6.0,4.0,-19.0,0.5294117647058824,0.23529411764705882
2019,Chapecoense,Santos FC,0,1,0,10706.0,14682.0,28.75,79.88,0.9411764705882353,1.7058823529411764,3.0,9.0,5.0,11.0,3.0,3.0,-12.0,12.0,0.27450980392156865,0.7058823529411765
2019,Athletico Paranaense,Ceará - CE,1,0,2,11380.0,6274.0,35.3,19.68,1.411764705882353,1.1176470588235294,8.0,8.0,1.0,6.0,9.0,2.0,7.0,1.0,0.49019607843137253,0.39215686274509803
2019,Internacional,Botafogo - RJ,3,2,2,10902.0,10619.0,57.7,30.95,1.2352941176470589,0.9411764705882353,8.0,6.0,3.0,7.0,8.0,2.0,5.0,-2.0,0.5294117647058824,0.45098039215686275
2019,Fortaleza,Goiás,2,0,2,4222.0,6168.0,22.65,21.8,1.2352941176470589,0.9411764705882353,6.0,8.0,3.0,6.0,8.0,3.0,-3.0,-11.0,0.4117647058823529,0.4117647058823529
2019,Flamengo RJ,Palmeiras,3,0,2,13850.0,16914.0,104.75,134.55,2.235294117647059,1.588235294117647,11.0,3.0,3.0,9.0,2.0,6.0,20.0,14.0,0.7058823529411765,0.6470588235294118
2019,Cruzeiro,Vasco da Gama,1,0,2,15822.0,9360.0,55.58,38.05,0.8823529411764706,0.9411764705882353,4.0,7.0,6.0,5.0,7.0,5.0,-8.0,-7.0,0.35294117647058826,0.39215686274509803
2019,Corinthians SP,Atlético Mineiro,1,0,2,14208.0,13352.0,65.7,50.4,1.1176470588235294,1.2941176470588236,8.0,2.0,7.0,8.0,6.0,3.0,10.0,4.0,0.6078431372549019,0.5294117647058824
2019,Fluminense RJ,Avaí - SC,0,1,0,10034.0,6394.0,35.45,12.25,1.1176470588235294,0.5294117647058824,3.0,11.0,3.0,1.0,9.0,7.0,-10.0,-13.0,0.23529411764705882,0.19607843137254902
2019,Corinthians SP,Ceará - CE,2,2,1,14208.0,6274.0,65.7,19.68,1.1666666666666667,1.1666666666666667,8.0,2.0,8.0,6.0,9.0,3.0,10.0,1.0,0.5925925925925926,0.3888888888888889
2019,Vasco da Gama,Bahia - BA,0,2,0,9360.0,8862.0,38.05,38.55,0.8888888888888888,1.1666666666666667,5.0,8.0,5.0,8.0,4.0,6.0,-9.0,6.0,0.37037037037037035,0.5555555555555556
2019,Fortaleza,Fluminense RJ,0,1,0,4222.0,10034.0,22.65,35.45,1.1666666666666667,1.1111111111111112,6.0,9.0,3.0,4.0,11.0,3.0,-4.0,-9.0,0.3888888888888889,0.2777777777777778
2019,Avaí - SC,Flamengo RJ,0,3,0,6394.0,13850.0,12.25,104.75,0.5,2.2777777777777777,1.0,10.0,7.0,12.0,3.0,3.0,-16.0,23.0,0.18518518518518517,0.7222222222222222
2019,Internacional,São Paulo FC,1,0,2,10902.0,10508.0,57.7,72.2,1.2222222222222223,1.1111111111111112,9.0,6.0,3.0,8.0,3.0,7.0,6.0,8.0,0.5555555555555556,0.5740740740740741
2019,Goiás,Palmeiras,1,2,0,6168.0,16914.0,21.8,134.55,0.9444444444444444,1.6111111111111112,6.0,9.0,3.0,10.0,2.0,6.0,-12.0,15.0,0.3888888888888889,0.6666666666666666
2019,Cruzeiro,Grêmio Porto Alegre,1,4,0,15822.0,14936.0,55.58,71.35,0.8888888888888888,1.3333333333333333,4.0,8.0,6.0,6.0,5.0,7.0,-11.0,2.0,0.3333333333333333,0.46296296296296297
2019,Santos FC,Athletico Paranaense,1,1,1,14682.0,11380.0,79.88,35.3,1.6666666666666667,1.3888888888888888,11.0,3.0,4.0,8.0,8.0,2.0,12.0,7.0,0.6851851851851852,0.48148148148148145
2019,Botafogo - RJ,Atlético Mineiro,2,1,2,10619.0,13352.0,30.95,50.4,1.0,1.2777777777777777,8.0,8.0,2.0,8.0,7.0,3.0,-1.0,3.0,0.48148148148148145,0.5
2019,CSA - AL,Chapecoense,2,0,2,2850.0,10706.0,25.58,28.75,0.3888888888888889,0.8888888888888888,3.0,9.0,6.0,3.0,10.0,5.0,-17.0,-14.0,0.2777777777777778,0.25925925925925924
2019,Flamengo RJ,Santos FC,1,0,2,13850.0,14682.0,104.75,79.88,2.210526315789474,1.5789473684210527,13.0,3.0,3.0,11.0,4.0,4.0,24.0,11.0,0.7368421052631579,0.6491228070175439
2019,Palmeiras,Cruzeiro,1,0,2,16914.0,15822.0,134.55,55.58,1.5789473684210527,0.8421052631578947,11.0,2.0,6.0,4.0,9.0,6.0,16.0,-12.0,0.6842105263157895,0.3157894736842105
2019,Chapecoense,Vasco da Gama,1,2,0,10706.0,9360.0,28.75,38.05,0.8947368421052632,0.9473684210526315,3.0,11.0,5.0,6.0,8.0,5.0,-15.0,-8.0,0.24561403508771928,0.40350877192982454
2019,Ceará - CE,Botafogo - RJ,0,0,1,6274.0,10619.0,19.68,30.95,1.105263157894737,0.9473684210526315,6.0,9.0,4.0,8.0,8.0,3.0,1.0,-1.0,0.38596491228070173,0.47368421052631576
2019,Atlético Mineiro,Internacional,1,3,0,13352.0,10902.0,50.4,57.7,1.263157894736842,1.3157894736842106,8.0,8.0,3.0,10.0,6.0,3.0,1.0,8.0,0.47368421052631576,0.5789473684210527
2019,Athletico Paranaense,Avaí - SC,0,1,0,11380.0,6394.0,35.3,12.25,1.3157894736842106,0.5263157894736842,8.0,9.0,2.0,2.0,10.0,7.0,6.0,-15.0,0.45614035087719296,0.22807017543859648
2019,Grêmio Porto Alegre,Goiás,3,0,2,14936.0,6168.0,71.35,21.8,1.4210526315789473,0.8947368421052632,7.0,5.0,7.0,6.0,10.0,3.0,5.0,-15.0,0.49122807017543857,0.3684210526315789
2019,Fluminense RJ,Corinthians SP,1,0,2,10034.0,14208.0,35.45,65.7,1.105263157894737,1.105263157894737,5.0,11.0,3.0,8.0,3.0,8.0,-8.0,9.0,0.3157894736842105,0.5614035087719298
2019,Bahia - BA,Fortaleza,1,1,1,8862.0,4222.0,38.55,22.65,1.1578947368421053,1.1578947368421053,8.0,4.0,7.0,6.0,9.0,4.0,6.0,-4.0,0.543859649122807,0.38596491228070173
2019,São Paulo FC,CSA - AL,1,1,1,10508.0,2850.0,72.2,25.58,1.105263157894737,0.42105263157894735,8.0,3.0,8.0,3.0,9.0,7.0,8.0,-17.0,0.5614035087719298,0.2807017543859649
2019,Botafogo - RJ,São Paulo FC,1,2,0,10619.0,10508.0,30.95,72.2,0.95,1.15,8.0,9.0,3.0,9.0,3.0,8.0,-2.0,9.0,0.45,0.5833333333333334
2019,Cruzeiro,Flamengo RJ,1,2,0,15822.0,13850.0,55.58,104.75,0.85,2.2,4.0,10.0,6.0,14.0,3.0,3.0,-13.0,25.0,0.3,0.75
2019,Corinthians SP,Bahia - BA,2,1,2,14208.0,8862.0,65.7,38.55,1.15,1.15,9.0,3.0,8.0,8.0,5.0,7.0,10.0,5.0,0.5833333333333334,0.5166666666666667
2019,Santos FC,Grêmio Porto Alegre,0,3,0,14682.0,14936.0,79.88,71.35,1.5,1.5,11.0,5.0,4.0,8.0,5.0,7.0,8.0,8.0,0.6166666666666667,0.5166666666666667
2019,Internacional,Chapecoense,1,0,2,10902.0,10706.0,57.7,28.75,1.3,0.85,11.0,6.0,3.0,3.0,12.0,5.0,9.0,-16.0,0.6,0.23333333333333334
2019,Fortaleza,Palmeiras,0,1,0,4222.0,16914.0,22.65,134.55,1.1,1.55,6.0,10.0,4.0,12.0,2.0,6.0,-5.0,17.0,0.36666666666666664,0.7
2019,Vasco da Gama,Athletico Paranaense,1,1,1,9360.0,11380.0,38.05,35.3,0.95,1.3,6.0,8.0,6.0,8.0,9.0,3.0,-8.0,6.0,0.4,0.45
2019,CSA - AL,Ceará - CE,1,0,2,2850.0,6274.0,25.58,19.68,0.45,1.05,4.0,9.0,7.0,6.0,10.0,4.0,-16.0,0.0,0.31666666666666665,0.36666666666666664
2019,Goiás,Fluminense RJ,3,0,2,6168.0,10034.0,21.8,35.45,1.0,1.05,7.0,10.0,3.0,5.0,12.0,3.0,-12.0,-11.0,0.4,0.3
2019,Avaí - SC,Atlético Mineiro,1,0,2,6394.0,13352.0,12.25,50.4,0.55,1.2,3.0,10.0,7.0,8.0,9.0,3.0,-14.0,0.0,0.26666666666666666,0.45
2019,Ceará - CE,Cruzeiro,0,0,1,6274.0,15822.0,19.68,55.58,1.0,0.8095238095238095,6.0,10.0,5.0,4.0,10.0,7.0,0.0,-13.0,0.36507936507936506,0.30158730158730157
2019,São Paulo FC,Goiás,0,1,0,10508.0,6168.0,72.2,21.8,1.0952380952380953,1.0,9.0,4.0,8.0,8.0,10.0,3.0,8.0,-11.0,0.5555555555555556,0.42857142857142855
2019,Flamengo RJ,Internacional,3,1,2,13850.0,10902.0,104.75,57.7,2.238095238095238,1.2857142857142858,15.0,3.0,3.0,11.0,7.0,3.0,27.0,7.0,0.7619047619047619,0.5714285714285714
2019,Bahia - BA,Botafogo - RJ,2,0,2,8862.0,10619.0,38.55,30.95,1.1904761904761905,0.9047619047619048,9.0,5.0,7.0,8.0,10.0,3.0,7.0,-4.0,0.5396825396825397,0.42857142857142855
2019,Palmeiras,CSA - AL,6,2,2,16914.0,2850.0,134.55,25.58,1.7619047619047619,0.5238095238095238,13.0,2.0,6.0,4.0,10.0,7.0,21.0,-20.0,0.7142857142857143,0.30158730158730157
2019,Grêmio Porto Alegre,Avaí - SC,6,1,2,14936.0,6394.0,71.35,12.25,1.7142857142857142,0.5714285714285714,9.0,5.0,7.0,3.0,11.0,7.0,13.0,-19.0,0.5396825396825397,0.25396825396825395
2019,Fluminense RJ,Santos FC,1,1,1,10034.0,14682.0,35.45,79.88,1.0476190476190477,1.4761904761904763,5.0,12.0,4.0,11.0,5.0,5.0,-11.0,8.0,0.30158730158730157,0.6031746031746031
2019,Athletico Paranaense,Fortaleza,4,1,2,11380.0,4222.0,35.3,22.65,1.4285714285714286,1.0952380952380953,9.0,9.0,3.0,6.0,11.0,4.0,9.0,-8.0,0.47619047619047616,0.3492063492063492
2019,Atlético Mineiro,Vasco da Gama,1,2,0,13352.0,9360.0,50.4,38.05,1.1904761904761905,1.0,8.0,10.0,3.0,7.0,8.0,6.0,-1.0,-7.0,0.42857142857142855,0.42857142857142855
2019,Chapecoense,Corinthians SP,0,1,0,10706.0,14208.0,28.75,65.7,0.8095238095238095,1.1428571428571428,3.0,13.0,5.0,10.0,3.0,8.0,-17.0,11.0,0.2222222222222222,0.6031746031746031
2019,Flamengo RJ,São Paulo FC,0,0,1,13850.0,10508.0,104.75,72.2,2.1363636363636362,1.0454545454545454,15.0,3.0,4.0,9.0,4.0,9.0,27.0,8.0,0.7424242424242424,0.5454545454545454
2019,Corinthians SP,Vasco da Gama,1,0,2,14208.0,9360.0,65.7,38.05,1.1363636363636365,0.9545454545454546,11.0,3.0,8.0,7.0,9.0,6.0,12.0,-8.0,0.6212121212121212,0.4090909090909091
2019,Internacional,Palmeiras,1,1,1,10902.0,16914.0,57.7,134.55,1.2727272727272727,1.7272727272727273,11.0,7.0,4.0,13.0,2.0,7.0,7.0,21.0,0.5606060606060606,0.696969696969697
2019,Santos FC,CSA - AL,2,0,2,14682.0,2850.0,79.88,25.58,1.5,0.5,12.0,5.0,5.0,4.0,11.0,7.0,10.0,-22.0,0.6212121212121212,0.2878787878787879
2019,Fluminense RJ,Grêmio Porto Alegre,2,1,2,10034.0,14936.0,35.45,71.35,1.0909090909090908,1.6818181818181819,6.0,12.0,4.0,9.0,6.0,7.0,-10.0,12.0,0.3333333333333333,0.5151515151515151
2019,Atlético Mineiro,Ceará - CE,2,1,2,13352.0,6274.0,50.4,19.68,1.2272727272727273,1.0,9.0,10.0,3.0,6.0,11.0,5.0,0.0,-1.0,0.45454545454545453,0.3484848484848485
2019,Athletico Paranaense,Chapecoense,1,1,1,11380.0,10706.0,35.3,28.75,1.4090909090909092,0.8181818181818182,9.0,9.0,4.0,3.0,13.0,6.0,9.0,-17.0,0.4696969696969697,0.22727272727272727
2019,Fortaleza,Botafogo - RJ,1,0,2,4222.0,10619.0,22.65,30.95,1.0909090909090908,0.8636363636363636,7.0,11.0,4.0,8.0,11.0,3.0,-7.0,-5.0,0.3787878787878788,0.4090909090909091
2019,Avaí - SC,Bahia - BA,0,2,0,6394.0,8862.0,12.25,38.55,0.5454545454545454,1.2272727272727273,3.0,12.0,7.0,10.0,5.0,7.0,-21.0,9.0,0.24242424242424243,0.5606060606060606
2019,Goiás,Cruzeiro,1,0,2,6168.0,15822.0,21.8,55.58,1.0,0.7727272727272727,9.0,10.0,3.0,4.0,11.0,7.0,-10.0,-14.0,0.45454545454545453,0.2878787878787879
2019,São Paulo FC,Fortaleza,2,1,2,10508.0,4222.0,72.2,22.65,1.0869565217391304,1.0869565217391304,10.0,4.0,9.0,7.0,12.0,4.0,9.0,-8.0,0.5652173913043478,0.36231884057971014
2019,Vasco da Gama,Santos FC,0,1,0,9360.0,14682.0,38.05,79.88,0.9130434782608695,1.4782608695652173,7.0,10.0,6.0,13.0,5.0,5.0,-9.0,11.0,0.391304347826087,0.6376811594202898
2019,Grêmio Porto Alegre,Corinthians SP,0,0,1,14936.0,14208.0,71.35,65.7,1.608695652173913,1.0869565217391304,9.0,6.0,8.0,11.0,3.0,9.0,12.0,12.0,0.5072463768115942,0.6086956521739131
2019,Bahia - BA,Athletico Paranaense,1,2,0,8862.0,11380.0,38.55,35.3,1.2173913043478262,1.434782608695652,10.0,6.0,7.0,10.0,9.0,4.0,8.0,10.0,0.5362318840579711,0.4927536231884058
2019,Cruzeiro,Internacional,1,1,1,15822.0,10902.0,55.58,57.7,0.782608695652174,1.2608695652173914,4.0,11.0,8.0,11.0,7.0,5.0,-14.0,7.0,0.2898550724637681,0.5507246376811594
2019,Chapecoense,Flamengo RJ,0,1,0,10706.0,13850.0,28.75,104.75,0.782608695652174,2.0869565217391304,3.0,14.0,6.0,16.0,3.0,4.0,-18.0,28.0,0.21739130434782608,0.7536231884057971
2019,Ceará - CE,Goiás,0,1,0,6274.0,6168.0,19.68,21.8,0.9565217391304348,1.0,6.0,12.0,5.0,10.0,10.0,3.0,-2.0,-9.0,0.3333333333333333,0.4782608695652174
2019,Palmeiras,Atlético Mineiro,1,1,1,16914.0,13352.0,134.55,50.4,1.6956521739130435,1.2173913043478262,13.0,2.0,8.0,9.0,10.0,4.0,21.0,0.0,0.6811594202898551,0.4492753623188406
2019,Botafogo - RJ,Fluminense RJ,0,1,0,10619.0,10034.0,30.95,35.45,0.8260869565217391,1.0869565217391304,8.0,12.0,3.0,7.0,12.0,4.0,-6.0,-9.0,0.391304347826087,0.36231884057971014
2019,CSA - AL,Avaí - SC,3,1,2,2850.0,6394.0,25.58,12.25,0.6086956521739131,0.5652173913043478,5.0,11.0,7.0,3.0,13.0,7.0,-20.0,-23.0,0.3188405797101449,0.2318840579710145
2019,Botafogo - RJ,Goiás,3,1,2,10619.0,6168.0,30.95,21.8,0.9166666666666666,1.0,9.0,12.0,3.0,10.0,11.0,3.0,-4.0,-11.0,0.4166666666666667,0.4583333333333333
2019,CSA - AL,Internacional,1,0,2,2850.0,10902.0,25.58,57.7,0.625,1.2083333333333333,6.0,11.0,7.0,11.0,8.0,5.0,-19.0,6.0,0.3472222222222222,0.5277777777777778
2019,Fortaleza,Chapecoense,2,0,2,4222.0,10706.0,22.65,28.75,1.125,0.75,8.0,12.0,4.0,3.0,15.0,6.0,-6.0,-20.0,0.3888888888888889,0.20833333333333334
2019,Grêmio Porto Alegre,Ceará - CE,2,1,2,14936.0,6274.0,71.35,19.68,1.625,0.9583333333333334,10.0,6.0,8.0,6.0,13.0,5.0,13.0,-3.0,0.5277777777777778,0.3194444444444444
2019,Bahia - BA,São Paulo FC,0,0,1,8862.0,10508.0,38.55,72.2,1.1666666666666667,1.0416666666666667,10.0,6.0,8.0,10.0,4.0,10.0,8.0,9.0,0.5277777777777778,0.5555555555555556
2019,Cruzeiro,Fluminense RJ,0,0,1,15822.0,10034.0,55.58,35.45,0.75,1.0416666666666667,4.0,11.0,9.0,7.0,12.0,5.0,-14.0,-9.0,0.2916666666666667,0.3611111111111111
2019,Santos FC,Palmeiras,2,0,2,14682.0,16914.0,79.88,134.55,1.5,1.625,14.0,5.0,5.0,13.0,3.0,8.0,13.0,19.0,0.6527777777777778,0.6527777777777778
2019,Corinthians SP,Athletico Paranaense,2,2,1,14208.0,11380.0,65.7,35.3,1.125,1.4583333333333333,11.0,3.0,10.0,10.0,9.0,5.0,12.0,10.0,0.5972222222222222,0.4861111111111111
2019,Avaí - SC,Vasco da Gama,0,0,1,6394.0,9360.0,12.25,38.05,0.5416666666666666,0.875,3.0,13.0,8.0,7.0,10.0,7.0,-23.0,-9.0,0.2361111111111111,0.3888888888888889
2019,Flamengo RJ,Atlético Mineiro,3,1,2,13850.0,13352.0,104.75,50.4,2.125,1.2083333333333333,17.0,3.0,4.0,9.0,11.0,4.0,30.0,-2.0,0.7638888888888888,0.4305555555555556
2019,Goiás,CSA - AL,1,0,2,6168.0,2850.0,21.8,25.58,1.0,0.6,11.0,11.0,3.0,6.0,12.0,7.0,-10.0,-20.0,0.48,0.3333333333333333
2019,Fluminense RJ,Bahia - BA,2,0,2,10034.0,8862.0,35.45,38.55,1.08,1.12,8.0,12.0,5.0,10.0,7.0,8.0,-7.0,6.0,0.38666666666666666,0.5066666666666667
2019,Palmeiras,Botafogo - RJ,1,0,2,16914.0,10619.0,134.55,30.95,1.6,0.88,14.0,3.0,8.0,9.0,13.0,3.0,20.0,-5.0,0.6666666666666666,0.4
2019,Internacional,Santos FC,0,0,1,10902.0,14682.0,57.7,79.88,1.16,1.44,11.0,8.0,6.0,14.0,5.0,6.0,6.0,13.0,0.52,0.64
2019,Ceará - CE,Avaí - SC,1,0,2,6274.0,6394.0,19.68,12.25,0.96,0.52,7.0,13.0,5.0,3.0,14.0,8.0,-2.0,-24.0,0.3466666666666667,0.22666666666666666
2019,Vasco da Gama,Fortaleza,1,0,2,9360.0,4222.0,38.05,22.65,0.88,1.08,8.0,10.0,7.0,8.0,13.0,4.0,-8.0,-7.0,0.41333333333333333,0.37333333333333335
2019,Athletico Paranaense,Flamengo RJ,0,2,0,11380.0,13850.0,35.3,104.75,1.4,2.12,10.0,10.0,5.0,18.0,3.0,4.0,8.0,32.0,0.4666666666666667,0.7733333333333333
2019,São Paulo FC,Corinthians SP,1,0,2,10508.0,14208.0,72.2,65.7,1.04,1.08,11.0,4.0,10.0,11.0,4.0,10.0,10.0,11.0,0.5733333333333334,0.5733333333333334
2019,Atlético Mineiro,Grêmio Porto Alegre,1,4,0,13352.0,14936.0,50.4,71.35,1.2,1.72,9.0,12.0,4.0,11.0,6.0,8.0,-5.0,16.0,0.41333333333333333,0.5466666666666666
2019,Chapecoense,Cruzeiro,1,1,1,10706.0,15822.0,28.75,55.58,0.76,0.76,3.0,15.0,7.0,4.0,11.0,10.0,-20.0,-14.0,0.21333333333333335,0.29333333333333333
2019,Grêmio Porto Alegre,Bahia - BA,0,1,0,14936.0,8862.0,71.35,38.55,1.6538461538461537,1.1153846153846154,11.0,7.0,8.0,11.0,7.0,8.0,15.0,7.0,0.5256410256410257,0.5256410256410257
2019,CSA - AL,Atlético Mineiro,2,2,1,2850.0,13352.0,25.58,50.4,0.6538461538461539,1.2307692307692308,6.0,12.0,8.0,9.0,12.0,5.0,-20.0,-5.0,0.3333333333333333,0.41025641025641024
2019,Fortaleza,Flamengo RJ,1,2,0,4222.0,13850.0,22.65,104.75,1.0769230769230769,2.1153846153846154,8.0,14.0,4.0,19.0,3.0,4.0,-8.0,33.0,0.358974358974359,0.782051282051282
2019,Cruzeiro,São Paulo FC,1,0,2,15822.0,10508.0,55.58,72.2,0.7692307692307693,1.0,5.0,11.0,10.0,11.0,5.0,10.0,-13.0,9.0,0.32051282051282054,0.5512820512820513
2019,Palmeiras,Chapecoense,1,0,2,16914.0,10706.0,134.55,28.75,1.5769230769230769,0.7307692307692307,15.0,3.0,8.0,3.0,16.0,7.0,21.0,-21.0,0.6794871794871795,0.20512820512820512
2019,Vasco da Gama,Botafogo - RJ,2,1,2,9360.0,10619.0,38.05,30.95,0.9230769230769231,0.8846153846153846,9.0,10.0,7.0,9.0,14.0,3.0,-7.0,-6.0,0.4358974358974359,0.38461538461538464
2019,Goiás,Corinthians SP,2,2,1,6168.0,14208.0,21.8,65.7,1.0384615384615385,1.1153846153846154,11.0,11.0,4.0,11.0,4.0,11.0,-10.0,11.0,0.47435897435897434,0.5641025641025641
2019,Santos FC,Ceará - CE,2,1,2,14682.0,6274.0,79.88,19.68,1.4615384615384615,0.9615384615384616,15.0,5.0,6.0,7.0,14.0,5.0,14.0,-3.0,0.6538461538461539,0.3333333333333333
2019,Avaí - SC,Internacional,0,2,0,6394.0,10902.0,12.25,57.7,0.5,1.1923076923076923,3.0,15.0,8.0,12.0,8.0,6.0,-26.0,8.0,0.21794871794871795,0.5384615384615384
